date,item_id,item_desc,original_index,rebased_index,ln_rebased_index
2008-09-01,520241,RAZOR CARTRIDGE BLADES,102.554,109.339,4.694
2008-10-01,520241,RAZOR CARTRIDGE BLADES,101.182,107.876,4.681
2008-11-01,520241,RAZOR CARTRIDGE BLADES,102.852,109.656,4.697
2008-12-01,520241,RAZOR CARTRIDGE BLADES,101.137,107.828,4.681
2009-01-01,520241,RAZOR CARTRIDGE BLADES,100.056,106.675,4.67
2009-02-01,520241,RAZOR CARTRIDGE BLADES,99.658,106.31,4.666
2009-03-01,520241,RAZOR CARTRIDGE BLADES,99.944,106.616,4.669
2009-04-01,520241,RAZOR CARTRIDGE BLADES,100.32,107.017,4.673
2009-05-01,520241,RAZOR CARTRIDGE BLADES,100.678,107.399,4.677
2009-06-01,520241,RAZOR CARTRIDGE BLADES,104.066,111.013,4.71
2009-07-01,520241,RAZOR CARTRIDGE BLADES,102.377,109.211,4.693
2009-08-01,520241,RAZOR CARTRIDGE BLADES,101.952,108.758,4.689
2009-09-01,520241,RAZOR CARTRIDGE BLADES,100.844,107.576,4.678
2009-10-01,520241,RAZOR CARTRIDGE BLADES,98.19,104.744,4.652
2009-11-01,520241,RAZOR CARTRIDGE BLADES,92.72,98.909,4.594
2009-12-01,520241,RAZOR CARTRIDGE BLADES,101.401,108.17,4.684
2010-01-01,520241,RAZOR CARTRIDGE BLADES,103.042,109.92,4.7
2010-02-01,520241,RAZOR CARTRIDGE BLADES,100.246,110.191,4.702
2010-03-01,520241,RAZOR CARTRIDGE BLADES,100.488,110.457,4.705
2010-04-01,520241,RAZOR CARTRIDGE BLADES,101.94,112.053,4.719
2010-05-01,520241,RAZOR CARTRIDGE BLADES,102.975,113.19,4.729
2010-06-01,520241,RAZOR CARTRIDGE BLADES,103.499,113.766,4.734
2010-07-01,520241,RAZOR CARTRIDGE BLADES,102.267,112.412,4.722
2010-08-01,520241,RAZOR CARTRIDGE BLADES,102.014,112.134,4.72
2010-09-01,520241,RAZOR CARTRIDGE BLADES,103.215,113.454,4.731
2010-10-01,520241,RAZOR CARTRIDGE BLADES,100.253,110.198,4.702
2010-11-01,520241,RAZOR CARTRIDGE BLADES,100.145,110.08,4.701
2010-12-01,520241,RAZOR CARTRIDGE BLADES,100.341,110.295,4.703
2011-01-01,520241,RAZOR CARTRIDGE BLADES,102.017,112.137,4.72
2011-02-01,520241,RAZOR CARTRIDGE BLADES,105.527,118.335,4.774
2011-03-01,520241,RAZOR CARTRIDGE BLADES,105.406,118.2,4.772
2011-04-01,520241,RAZOR CARTRIDGE BLADES,105.65,118.473,4.775
2011-05-01,520241,RAZOR CARTRIDGE BLADES,104.84,117.565,4.767
2011-06-01,520241,RAZOR CARTRIDGE BLADES,105.461,118.261,4.773
2011-07-01,520241,RAZOR CARTRIDGE BLADES,106.034,118.904,4.778
2011-08-01,520241,RAZOR CARTRIDGE BLADES,105.387,118.178,4.772
2011-09-01,520241,RAZOR CARTRIDGE BLADES,104.84,117.565,4.767
2011-10-01,520241,RAZOR CARTRIDGE BLADES,103.696,116.282,4.756
2011-11-01,520241,RAZOR CARTRIDGE BLADES,105.297,118.077,4.771
2011-12-01,520241,RAZOR CARTRIDGE BLADES,104.374,117.042,4.763
2012-01-01,520241,RAZOR CARTRIDGE BLADES,103.928,116.542,4.758
2012-02-01,520241,RAZOR CARTRIDGE BLADES,101.619,118.429,4.774
2012-03-01,520241,RAZOR CARTRIDGE BLADES,101.471,118.257,4.773
2012-04-01,520241,RAZOR CARTRIDGE BLADES,102.874,119.892,4.787
2012-05-01,520241,RAZOR CARTRIDGE BLADES,103.832,121.008,4.796
2012-06-01,520241,RAZOR CARTRIDGE BLADES,104.112,121.334,4.799
2012-07-01,520241,RAZOR CARTRIDGE BLADES,105.211,122.615,4.809
2012-08-01,520241,RAZOR CARTRIDGE BLADES,105.663,123.142,4.813
2012-09-01,520241,RAZOR CARTRIDGE BLADES,105.132,122.523,4.808
2012-10-01,520241,RAZOR CARTRIDGE BLADES,105.329,122.753,4.81
2012-11-01,520241,RAZOR CARTRIDGE BLADES,106.346,123.938,4.82
2012-12-01,520241,RAZOR CARTRIDGE BLADES,106.323,123.911,4.82
2013-01-01,520241,RAZOR CARTRIDGE BLADES,104.557,121.853,4.803
2013-02-01,520241,RAZOR CARTRIDGE BLADES,100.478,122.435,4.808
2013-03-01,520241,RAZOR CARTRIDGE BLADES,101.1,123.193,4.814
2013-04-01,520241,RAZOR CARTRIDGE BLADES,100.867,122.909,4.811
2013-05-01,520241,RAZOR CARTRIDGE BLADES,100.579,122.559,4.809
2013-06-01,520241,RAZOR CARTRIDGE BLADES,101.6,123.803,4.819
2013-07-01,520241,RAZOR CARTRIDGE BLADES,101.097,123.19,4.814
2013-08-01,520241,RAZOR CARTRIDGE BLADES,101.842,124.098,4.821
2013-09-01,520241,RAZOR CARTRIDGE BLADES,102.373,124.745,4.826
2013-10-01,520241,RAZOR CARTRIDGE BLADES,101.441,123.609,4.817
2013-11-01,520241,RAZOR CARTRIDGE BLADES,102.373,124.745,4.826
2013-12-01,520241,RAZOR CARTRIDGE BLADES,102.033,124.33,4.823
2014-01-01,520241,RAZOR CARTRIDGE BLADES,102.242,124.585,4.825
2014-02-01,520241,RAZOR CARTRIDGE BLADES,100.912,125.721,4.834
2014-03-01,520241,RAZOR CARTRIDGE BLADES,100.404,125.088,4.829
2014-04-01,520241,RAZOR CARTRIDGE BLADES,99.96,124.535,4.825
2014-05-01,520241,RAZOR CARTRIDGE BLADES,100.139,124.758,4.826
2014-06-01,520241,RAZOR CARTRIDGE BLADES,100.619,125.356,4.831
2014-07-01,520241,RAZOR CARTRIDGE BLADES,101.86,126.902,4.843
2014-08-01,520241,RAZOR CARTRIDGE BLADES,101.627,126.612,4.841
2014-09-01,520241,RAZOR CARTRIDGE BLADES,102.422,127.602,4.849
2014-10-01,520241,RAZOR CARTRIDGE BLADES,101.266,126.162,4.838
2014-11-01,520241,RAZOR CARTRIDGE BLADES,101.547,126.512,4.84
2014-12-01,520241,RAZOR CARTRIDGE BLADES,101.385,126.31,4.839
2015-01-01,520241,RAZOR CARTRIDGE BLADES,104.61,130.328,4.87
2015-02-01,520241,RAZOR CARTRIDGE BLADES,101.28,131.997,4.883
2015-03-01,520241,RAZOR CARTRIDGE BLADES,102.229,133.233,4.892
2015-04-01,520241,RAZOR CARTRIDGE BLADES,101.969,132.894,4.89
2015-05-01,520241,RAZOR CARTRIDGE BLADES,103.305,134.636,4.903
2015-06-01,520241,RAZOR CARTRIDGE BLADES,102.631,133.757,4.896
2015-07-01,520241,RAZOR CARTRIDGE BLADES,103.402,134.762,4.904
2015-08-01,520241,RAZOR CARTRIDGE BLADES,103.286,134.611,4.902
2015-09-01,520241,RAZOR CARTRIDGE BLADES,102.337,133.374,4.893
2015-10-01,520241,RAZOR CARTRIDGE BLADES,104.194,135.794,4.911
2015-11-01,520241,RAZOR CARTRIDGE BLADES,103.11,134.382,4.901
2015-12-01,520241,RAZOR CARTRIDGE BLADES,102.278,133.297,4.893
2016-01-01,520241,RAZOR CARTRIDGE BLADES,101.156,131.835,4.882
2016-02-01,520241,RAZOR CARTRIDGE BLADES,101.134,133.33,4.893
2016-03-01,520241,RAZOR CARTRIDGE BLADES,99.96,131.782,4.881
2016-04-01,520241,RAZOR CARTRIDGE BLADES,101.812,134.224,4.9
2016-05-01,520241,RAZOR CARTRIDGE BLADES,102.405,135.006,4.905
2016-06-01,520241,RAZOR CARTRIDGE BLADES,102.961,135.739,4.911
2016-07-01,520241,RAZOR CARTRIDGE BLADES,101.655,134.017,4.898
2016-08-01,520241,RAZOR CARTRIDGE BLADES,101.875,134.307,4.9
2016-09-01,520241,RAZOR CARTRIDGE BLADES,101.741,134.13,4.899
2016-10-01,520241,RAZOR CARTRIDGE BLADES,102.522,135.16,4.906
2016-11-01,520241,RAZOR CARTRIDGE BLADES,102.027,134.507,4.902
2016-12-01,520241,RAZOR CARTRIDGE BLADES,102.679,135.367,4.908
2017-01-01,520241,RAZOR CARTRIDGE BLADES,102.988,135.774,4.911
2017-02-01,520241,RAZOR CARTRIDGE BLADES,100.04,135.828,4.911
2017-03-01,520241,RAZOR CARTRIDGE BLADES,101.116,137.289,4.922
2017-04-01,520241,RAZOR CARTRIDGE BLADES,102.203,138.765,4.933
2017-05-01,520241,RAZOR CARTRIDGE BLADES,104.145,141.402,4.952
2017-06-01,520241,RAZOR CARTRIDGE BLADES,103.284,140.233,4.943
2017-07-01,520241,RAZOR CARTRIDGE BLADES,103.963,141.155,4.95
2017-08-01,520241,RAZOR CARTRIDGE BLADES,104.85,142.359,4.958
2017-09-01,520241,RAZOR CARTRIDGE BLADES,105.339,143.023,4.963
2017-10-01,520241,RAZOR CARTRIDGE BLADES,105.893,143.775,4.968
2017-11-01,520241,RAZOR CARTRIDGE BLADES,105.814,143.668,4.968
2017-12-01,520241,RAZOR CARTRIDGE BLADES,105.479,143.213,4.964
2018-01-01,520241,RAZOR CARTRIDGE BLADES,99.984,135.752,4.911
2018-02-01,520241,RAZOR CARTRIDGE BLADES,98.071,133.134,4.891
2018-03-01,520241,RAZOR CARTRIDGE BLADES,99.639,135.262,4.907
2018-04-01,520241,RAZOR CARTRIDGE BLADES,99.346,134.865,4.904
2018-05-01,520241,RAZOR CARTRIDGE BLADES,98.504,133.722,4.896
2018-06-01,520241,RAZOR CARTRIDGE BLADES,98.713,134.005,4.898
2018-07-01,520241,RAZOR CARTRIDGE BLADES,98.975,134.361,4.901
2018-08-01,520241,RAZOR CARTRIDGE BLADES,98.978,134.365,4.901
2018-09-01,520241,RAZOR CARTRIDGE BLADES,98.095,133.166,4.892
2018-10-01,520241,RAZOR CARTRIDGE BLADES,98.668,133.944,4.897
2018-11-01,520241,RAZOR CARTRIDGE BLADES,97.9,132.902,4.89
2018-12-01,520241,RAZOR CARTRIDGE BLADES,97.481,132.333,4.885
2019-01-01,520241,RAZOR CARTRIDGE BLADES,100.916,136.996,4.92
2019-02-01,520241,RAZOR CARTRIDGE BLADES,99.777,136.69,4.918
2019-03-01,520241,RAZOR CARTRIDGE BLADES,98.997,135.622,4.91
2019-04-01,520241,RAZOR CARTRIDGE BLADES,99.24,135.955,4.912
2019-05-01,520241,RAZOR CARTRIDGE BLADES,99.182,135.875,4.912
2019-06-01,520241,RAZOR CARTRIDGE BLADES,98.409,134.816,4.904
2019-07-01,520241,RAZOR CARTRIDGE BLADES,99.069,135.72,4.911
2019-09-01,520241,RAZOR CARTRIDGE BLADES,99.678,136.555,4.917
2019-10-01,520241,RAZOR CARTRIDGE BLADES,100.299,137.406,4.923
2019-11-01,520241,RAZOR CARTRIDGE BLADES,100.025,137.03,4.92
2019-12-01,520241,RAZOR CARTRIDGE BLADES,100.329,137.447,4.923
2020-01-01,520241,RAZOR CARTRIDGE BLADES,100.205,137.277,4.922
2020-02-01,520241,RAZOR CARTRIDGE BLADES,99.489,136.575,4.917
2020-03-01,520241,RAZOR CARTRIDGE BLADES,98.784,135.607,4.91
2020-04-01,520241,RAZOR CARTRIDGE BLADES,100.151,137.484,4.924
2020-05-01,520241,RAZOR CARTRIDGE BLADES,99.211,136.194,4.914
2020-06-01,520241,RAZOR CARTRIDGE BLADES,98.463,135.167,4.907
2020-07-01,520241,RAZOR CARTRIDGE BLADES,100.883,138.489,4.931
2020-08-01,520241,RAZOR CARTRIDGE BLADES,99.341,136.372,4.915
2020-09-01,520241,RAZOR CARTRIDGE BLADES,100.479,137.934,4.927
2020-10-01,520241,RAZOR CARTRIDGE BLADES,101.028,138.688,4.932
2020-11-01,520241,RAZOR CARTRIDGE BLADES,99.614,136.747,4.918
2020-12-01,520241,RAZOR CARTRIDGE BLADES,99.908,137.15,4.921
2021-01-01,520241,RAZOR CARTRIDGE BLADES,102.456,140.648,4.946
2021-02-01,520241,RAZOR CARTRIDGE BLADES,100.466,141.304,4.951
2021-03-01,520241,RAZOR CARTRIDGE BLADES,101.484,142.735,4.961
2021-04-01,520241,RAZOR CARTRIDGE BLADES,102.45,144.094,4.97
2021-05-01,520241,RAZOR CARTRIDGE BLADES,101.982,143.436,4.966
2021-06-01,520241,RAZOR CARTRIDGE BLADES,101.956,143.399,4.966
2021-07-01,520241,RAZOR CARTRIDGE BLADES,101.1,142.195,4.957
2021-08-01,520241,RAZOR CARTRIDGE BLADES,100.26,141.014,4.949
2021-09-01,520241,RAZOR CARTRIDGE BLADES,99.891,140.495,4.945
2021-10-01,520241,RAZOR CARTRIDGE BLADES,102.626,144.342,4.972
2021-11-01,520241,RAZOR CARTRIDGE BLADES,101.053,142.129,4.957
2021-12-01,520241,RAZOR CARTRIDGE BLADES,101.628,142.938,4.962
2022-01-01,520241,RAZOR CARTRIDGE BLADES,100.311,141.086,4.949
2022-02-01,520241,RAZOR CARTRIDGE BLADES,100.376,141.616,4.953
2022-03-01,520241,RAZOR CARTRIDGE BLADES,100.993,142.487,4.959
2022-04-01,520241,RAZOR CARTRIDGE BLADES,99.302,140.101,4.942
2022-05-01,520241,RAZOR CARTRIDGE BLADES,99.2,139.957,4.941
2022-06-01,520241,RAZOR CARTRIDGE BLADES,100.758,142.155,4.957
2022-07-01,520241,RAZOR CARTRIDGE BLADES,100.168,141.323,4.951
2022-08-01,520241,RAZOR CARTRIDGE BLADES,100.243,141.429,4.952
2022-09-01,520241,RAZOR CARTRIDGE BLADES,100.647,141.999,4.956
2022-10-01,520241,RAZOR CARTRIDGE BLADES,101.093,142.628,4.96
2022-11-01,520241,RAZOR CARTRIDGE BLADES,99.854,140.88,4.948
2022-12-01,520241,RAZOR CARTRIDGE BLADES,101.028,142.536,4.96
2023-01-01,520241,RAZOR CARTRIDGE BLADES,100.24,141.424,4.952
2023-02-01,520241,RAZOR CARTRIDGE BLADES,100.892,142.686,4.961
2023-03-01,520241,RAZOR CARTRIDGE BLADES,101.09,142.966,4.963
2023-04-01,520241,RAZOR CARTRIDGE BLADES,101.69,143.814,4.969
2023-05-01,520241,RAZOR CARTRIDGE BLADES,103.206,145.958,4.983
2023-06-01,520241,RAZOR CARTRIDGE BLADES,104.367,147.6,4.995
2023-07-01,520241,RAZOR CARTRIDGE BLADES,105.548,149.27,5.006
2023-08-01,520241,RAZOR CARTRIDGE BLADES,104.537,147.841,4.996
2023-09-01,520241,RAZOR CARTRIDGE BLADES,103.561,146.46,4.987
2023-10-01,520241,RAZOR CARTRIDGE BLADES,105.081,148.61,5.001
2023-11-01,520241,RAZOR CARTRIDGE BLADES,104.652,148.003,4.997
2023-12-01,520241,RAZOR CARTRIDGE BLADES,105.474,149.166,5.005
2024-01-01,520241,RAZOR CARTRIDGE BLADES,100.331,141.892,4.955
2024-02-01,520241,RAZOR CARTRIDGE BLADES,99.906,141.759,4.954
2024-03-01,520241,RAZOR CARTRIDGE BLADES,99.531,141.227,4.95
2024-04-01,520241,RAZOR CARTRIDGE BLADES,102.691,145.711,4.982
2024-05-01,520241,RAZOR CARTRIDGE BLADES,103.025,146.185,4.985
2024-06-01,520241,RAZOR CARTRIDGE BLADES,103.206,146.441,4.987
2024-07-01,520241,RAZOR CARTRIDGE BLADES,100.906,143.178,4.964
2024-08-01,520241,RAZOR CARTRIDGE BLADES,100.08,142.006,4.956
2024-09-01,520241,RAZOR CARTRIDGE BLADES,104.761,148.648,5.002
2024-10-01,520241,RAZOR CARTRIDGE BLADES,103.602,147.003,4.99
2024-11-01,520241,RAZOR CARTRIDGE BLADES,102.976,146.115,4.984
2012-02-01,520249,BABY WIPES 50-85,98.308,98.308,4.588
2012-03-01,520249,BABY WIPES 50-85,93.619,93.619,4.539
2012-04-01,520249,BABY WIPES 50-85,98.144,98.144,4.586
2012-05-01,520249,BABY WIPES 50-85,94.094,94.094,4.544
2012-06-01,520249,BABY WIPES 50-85,99.237,99.237,4.598
2012-07-01,520249,BABY WIPES 50-85,94.715,94.715,4.551
2012-08-01,520249,BABY WIPES 50-85,95.019,95.019,4.554
2012-09-01,520249,BABY WIPES 50-85,100.514,100.514,4.61
2012-10-01,520249,BABY WIPES 50-85,98.129,98.129,4.586
2012-11-01,520249,BABY WIPES 50-85,97.288,97.288,4.578
2012-12-01,520249,BABY WIPES 50-85,100.998,100.998,4.615
2013-01-01,520249,BABY WIPES 50-85,73.595,73.595,4.299
2013-02-01,520249,BABY WIPES 50-85,105.023,77.292,4.348
2013-03-01,520249,BABY WIPES 50-85,104.536,76.933,4.343
2013-04-01,520249,BABY WIPES 50-85,93.777,69.015,4.234
2013-05-01,520249,BABY WIPES 50-85,103.243,75.982,4.33
2013-06-01,520249,BABY WIPES 50-85,103.55,76.208,4.333
2013-07-01,520249,BABY WIPES 50-85,103.702,76.319,4.335
2013-08-01,520249,BABY WIPES 50-85,99.722,73.39,4.296
2013-09-01,520249,BABY WIPES 50-85,98.823,72.729,4.287
2013-10-01,520249,BABY WIPES 50-85,98.81,72.719,4.287
2013-11-01,520249,BABY WIPES 50-85,96.435,70.971,4.262
2013-12-01,520249,BABY WIPES 50-85,97.454,71.721,4.273
2014-01-01,520249,BABY WIPES 50-85,93.424,68.755,4.231
2014-02-01,520249,BABY WIPES 50-85,104.998,72.192,4.279
2014-03-01,520249,BABY WIPES 50-85,103.266,71.001,4.263
2014-04-01,520249,BABY WIPES 50-85,103.472,71.143,4.265
2014-05-01,520249,BABY WIPES 50-85,100.582,69.156,4.236
2014-06-01,520249,BABY WIPES 50-85,92.507,63.604,4.153
2014-07-01,520249,BABY WIPES 50-85,91.828,63.137,4.145
2014-08-01,520249,BABY WIPES 50-85,92.556,63.637,4.153
2014-09-01,520249,BABY WIPES 50-85,91.865,63.162,4.146
2014-10-01,520249,BABY WIPES 50-85,91.904,63.189,4.146
2014-11-01,520249,BABY WIPES 50-85,92.471,63.579,4.152
2014-12-01,520249,BABY WIPES 50-85,90.66,62.334,4.133
2015-01-01,520249,BABY WIPES 50-85,85.167,58.557,4.07
2015-02-01,520249,BABY WIPES 50-85,103.616,60.674,4.106
2015-03-01,520249,BABY WIPES 50-85,108.898,63.767,4.155
2015-04-01,520249,BABY WIPES 50-85,107.652,63.038,4.144
2015-05-01,520249,BABY WIPES 50-85,104.07,60.94,4.11
2015-06-01,520249,BABY WIPES 50-85,106.664,62.459,4.135
2015-07-01,520249,BABY WIPES 50-85,110.509,64.711,4.17
2015-08-01,520249,BABY WIPES 50-85,105.028,61.501,4.119
2015-09-01,520249,BABY WIPES 50-85,107.608,63.012,4.143
2015-10-01,520249,BABY WIPES 50-85,102.599,60.079,4.096
2015-11-01,520249,BABY WIPES 50-85,101.642,59.518,4.086
2015-12-01,520249,BABY WIPES 50-85,101.347,59.346,4.083
2016-01-01,520249,BABY WIPES 50-85,98.41,57.626,4.054
2016-02-01,520249,BABY WIPES 50-85,103.527,59.658,4.089
2016-03-01,520249,BABY WIPES 50-85,96.99,55.891,4.023
2016-04-01,520249,BABY WIPES 50-85,98.405,56.707,4.038
2016-05-01,520249,BABY WIPES 50-85,98.31,56.652,4.037
2016-06-01,520249,BABY WIPES 50-85,96.525,55.623,4.019
2016-07-01,520249,BABY WIPES 50-85,95.93,55.28,4.012
2016-08-01,520249,BABY WIPES 50-85,97.729,56.317,4.031
2016-09-01,520249,BABY WIPES 50-85,95.527,55.048,4.008
2016-10-01,520249,BABY WIPES 50-85,98.901,56.993,4.043
2016-11-01,520249,BABY WIPES 50-85,97.481,56.174,4.028
2016-12-01,520249,BABY WIPES 50-85,96.034,55.34,4.014
2017-01-01,520249,BABY WIPES 50-85,97.204,56.015,4.026
2017-02-01,520249,BABY WIPES 50-85,96.781,54.212,3.993
2017-03-01,520249,BABY WIPES 50-85,97.523,54.627,4.001
2017-04-01,520249,BABY WIPES 50-85,97.107,54.394,3.996
2017-05-01,520249,BABY WIPES 50-85,93.105,52.152,3.954
2017-06-01,520249,BABY WIPES 50-85,95.195,53.323,3.976
2017-07-01,520249,BABY WIPES 50-85,95.619,53.561,3.981
2017-08-01,520249,BABY WIPES 50-85,93.841,52.565,3.962
2017-09-01,520249,BABY WIPES 50-85,93.888,52.591,3.963
2017-10-01,520249,BABY WIPES 50-85,94.413,52.885,3.968
2017-11-01,520249,BABY WIPES 50-85,95.497,53.492,3.98
2017-12-01,520249,BABY WIPES 50-85,95.087,53.263,3.975
2018-01-01,520249,BABY WIPES 50-85,96.591,54.105,3.991
2018-02-01,520249,BABY WIPES 50-85,102.498,55.457,4.016
2018-03-01,520249,BABY WIPES 50-85,102.75,55.593,4.018
2018-04-01,520249,BABY WIPES 50-85,98.683,53.393,3.978
2018-05-01,520249,BABY WIPES 50-85,102.766,55.602,4.018
2018-06-01,520249,BABY WIPES 50-85,101.178,54.742,4.003
2018-07-01,520249,BABY WIPES 50-85,97.624,52.82,3.967
2018-08-01,520249,BABY WIPES 50-85,102.063,55.221,4.011
2018-09-01,520249,BABY WIPES 50-85,100.999,54.646,4.001
2018-10-01,520249,BABY WIPES 50-85,100.954,54.621,4
2018-11-01,520249,BABY WIPES 50-85,103.428,55.96,4.025
2018-12-01,520249,BABY WIPES 50-85,102.694,55.563,4.018
2019-01-01,520249,BABY WIPES 50-85,96.937,52.448,3.96
2019-02-01,520249,BABY WIPES 50-85,106.905,56.069,4.027
2019-03-01,520249,BABY WIPES 50-85,103.851,54.468,3.998
2019-04-01,520249,BABY WIPES 50-85,106.406,55.808,4.022
2019-05-01,520249,BABY WIPES 50-85,106.205,55.702,4.02
2019-06-01,520249,BABY WIPES 50-85,109.481,57.42,4.05
2019-07-01,520249,BABY WIPES 50-85,105.659,55.416,4.015
2019-09-01,520249,BABY WIPES 50-85,110.042,57.715,4.056
2019-10-01,520249,BABY WIPES 50-85,105.462,55.313,4.013
2019-11-01,520249,BABY WIPES 50-85,104.533,54.825,4.004
2019-12-01,520249,BABY WIPES 50-85,107.842,56.561,4.035
2020-01-01,520249,BABY WIPES 50-85,98.344,51.579,3.943
2020-02-01,520249,BABY WIPES 50-85,100.517,51.846,3.948
2020-03-01,520249,BABY WIPES 50-85,101.572,52.39,3.959
2020-04-01,520249,BABY WIPES 50-85,105.417,54.373,3.996
2020-05-01,520249,BABY WIPES 50-85,108.353,55.888,4.023
2020-06-01,520249,BABY WIPES 50-85,105.933,54.64,4.001
2020-07-01,520249,BABY WIPES 50-85,102.123,52.674,3.964
2020-08-01,520249,BABY WIPES 50-85,102.367,52.8,3.967
2020-09-01,520249,BABY WIPES 50-85,97.68,50.383,3.92
2020-10-01,520249,BABY WIPES 50-85,97.468,50.273,3.917
2020-11-01,520249,BABY WIPES 50-85,96.826,49.942,3.911
2020-12-01,520249,BABY WIPES 50-85,96.732,49.894,3.91
2021-01-01,520249,BABY WIPES 50-85,100.483,51.828,3.948
2021-02-01,520249,BABY WIPES 50-85,100.799,52.243,3.956
2021-03-01,520249,BABY WIPES 50-85,101.393,52.55,3.962
2021-04-01,520249,BABY WIPES 50-85,99.261,51.445,3.941
2021-05-01,520249,BABY WIPES 50-85,101.995,52.862,3.968
2021-06-01,520249,BABY WIPES 50-85,104.665,54.246,3.994
2021-07-01,520249,BABY WIPES 50-85,108.67,56.322,4.031
2021-08-01,520249,BABY WIPES 50-85,108.125,56.04,4.026
2021-09-01,520249,BABY WIPES 50-85,104.501,54.161,3.992
2021-10-01,520249,BABY WIPES 50-85,111.549,57.814,4.057
2021-11-01,520249,BABY WIPES 50-85,103.552,53.669,3.983
2021-12-01,520249,BABY WIPES 50-85,107.974,55.961,4.025
2022-01-01,520249,BABY WIPES 50-85,99.381,51.508,3.942
2022-02-01,520249,BABY WIPES 50-85,105.968,54.582,4
2022-03-01,520249,BABY WIPES 50-85,99.831,51.421,3.94
2022-04-01,520249,BABY WIPES 50-85,103.777,53.453,3.979
2022-05-01,520249,BABY WIPES 50-85,102.813,52.957,3.969
2022-06-01,520249,BABY WIPES 50-85,101.799,52.434,3.96
2022-07-01,520249,BABY WIPES 50-85,106.388,54.798,4.004
2022-08-01,520249,BABY WIPES 50-85,103.316,53.216,3.974
2022-09-01,520249,BABY WIPES 50-85,107.498,55.37,4.014
2022-10-01,520249,BABY WIPES 50-85,105.474,54.327,3.995
2022-11-01,520249,BABY WIPES 50-85,107.9,55.577,4.018
2022-12-01,520249,BABY WIPES 50-85,109.727,56.518,4.035
2023-01-01,520249,BABY WIPES 50-85,102.727,52.912,3.969
2023-02-01,520249,BABY WIPES 50-85,102.511,54.241,3.993
2023-03-01,520249,BABY WIPES 50-85,103.063,54.533,3.999
2023-04-01,520249,BABY WIPES 50-85,103.551,54.791,4.004
2023-05-01,520249,BABY WIPES 50-85,102.346,54.154,3.992
2023-06-01,520249,BABY WIPES 50-85,105.076,55.598,4.018
2023-07-01,520249,BABY WIPES 50-85,103.213,54.612,4
2023-08-01,520249,BABY WIPES 50-85,105.207,55.667,4.019
2023-09-01,520249,BABY WIPES 50-85,103.998,55.028,4.008
2023-10-01,520249,BABY WIPES 50-85,103.689,54.864,4.005
2023-11-01,520249,BABY WIPES 50-85,102.387,54.175,3.992
2023-12-01,520249,BABY WIPES 50-85,102.862,54.427,3.997
2024-01-01,520249,BABY WIPES 50-85,99.431,52.611,3.963
2024-02-01,520249,BABY WIPES 50-85,100.494,52.871,3.968
2024-03-01,520249,BABY WIPES 50-85,98.91,52.038,3.952
2024-04-01,520249,BABY WIPES 50-85,97.274,51.177,3.935
2024-05-01,520249,BABY WIPES 50-85,98.564,51.856,3.948
2024-06-01,520249,BABY WIPES 50-85,98.109,51.616,3.944
2024-07-01,520249,BABY WIPES 50-85,96.496,50.768,3.927
2024-08-01,520249,BABY WIPES 50-85,96.54,50.791,3.928
2024-09-01,520249,BABY WIPES 50-85,95.766,50.384,3.92
2024-10-01,520249,BABY WIPES 50-85,96.839,50.948,3.931
2024-11-01,520249,BABY WIPES 50-85,96.738,50.895,3.93
